state,crime_type,count,year
tripura,"forgery, cheating & fraud",32.0,2021
uttar pradesh,"forgery, cheating & fraud",3868.0,2021
uttarakhand,"forgery, cheating & fraud",120.0,2021
west bengal,"forgery, cheating & fraud",773.0,2021
total state(s),"forgery, cheating & fraud",16957.0,2021
chandigarh,"forgery, cheating & fraud",1.0,2021
d&n haveli and daman & diu,"forgery, cheating & fraud",0.0,2021
delhi,"forgery, cheating & fraud",5.0,2021
jammu & kashmir,"forgery, cheating & fraud",238.0,2021
ladakh,"forgery, cheating & fraud",205.0,2021
lakshadweep,"forgery, cheating & fraud",0.0,2021
puducherry,"forgery, cheating & fraud",1.0,2021
total ut(s),"forgery, cheating & fraud",1.0,2021
total all india,"forgery, cheating & fraud",451.0,2021
andhra pradesh,offences relating to documents & property marks (total),8174.0,2021
arunachal pradesh,offences relating to documents & property marks (total),136.0,2021
assam,offences relating to documents & property marks (total),8663.0,2021
bihar,offences relating to documents & property marks (total),7649.0,2021
chhattisgarh,offences relating to documents & property marks (total),1524.0,2021
goa,offences relating to documents & property marks (total),96.0,2021
gujarat,offences relating to documents & property marks (total),3448.0,2021
haryana,offences relating to documents & property marks (total),4733.0,2021
himachal pradesh,offences relating to documents & property marks (total),404.0,2021
jharkhand,offences relating to documents & property marks (total),2585.0,2021
karnataka,offences relating to documents & property marks (total),5969.0,2021
kerala,offences relating to documents & property marks (total),5239.0,2021
madhya pradesh,offences relating to documents & property marks (total),3884.0,2021
maharashtra,offences relating to documents & property marks (total),13636.0,2021
manipur,offences relating to documents & property marks (total),108.0,2021
meghalaya,offences relating to documents & property marks (total),336.0,2021
mizoram,offences relating to documents & property marks (total),178.0,2021
nagaland,offences relating to documents & property marks (total),47.0,2021
odisha,offences relating to documents & property marks (total),5256.0,2021
punjab,offences relating to documents & property marks (total),3295.0,2021
rajasthan,offences relating to documents & property marks (total),23402.0,2021
sikkim,offences relating to documents & property marks (total),68.0,2021
tamil nadu,offences relating to documents & property marks (total),3448.0,2021
telangana,offences relating to documents & property marks (total),20081.0,2021
tripura,offences relating to documents & property marks (total),193.0,2021
uttar pradesh,offences relating to documents & property marks (total),13971.0,2021
uttarakhand,offences relating to documents & property marks (total),1468.0,2021
west bengal,offences relating to documents & property marks (total),8986.0,2021
total state(s),offences relating to documents & property marks (total),146977.0,2021
chandigarh,offences relating to documents & property marks (total),27.0,2021
d&n haveli and daman & diu,offences relating to documents & property marks (total),168.0,2021
delhi,offences relating to documents & property marks (total),31.0,2021
jammu & kashmir,offences relating to documents & property marks (total),4867.0,2021
ladakh,offences relating to documents & property marks (total),598.0,2021
lakshadweep,offences relating to documents & property marks (total),21.0,2021
puducherry,offences relating to documents & property marks (total),1.0,2021
total ut(s),offences relating to documents & property marks (total),82.0,2021
total all india,offences relating to documents & property marks (total),5795.0,2021
andhra pradesh,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),760.0,2021
arunachal pradesh,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
assam,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),264.0,2021
bihar,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),165.0,2021
chhattisgarh,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
goa,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),1.0,2021
gujarat,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),4.0,2021
haryana,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),3.0,2021
himachal pradesh,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),1.0,2021
jharkhand,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
karnataka,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),67.0,2021
kerala,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),7.0,2021
madhya pradesh,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),8.0,2021
maharashtra,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),12.0,2021
manipur,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),1.0,2021
meghalaya,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),3.0,2021
mizoram,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
nagaland,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
odisha,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
punjab,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),4.0,2021
rajasthan,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
sikkim,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),1.0,2021
tamil nadu,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),880.0,2021
telangana,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),59.0,2021
tripura,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),5.0,2021
uttar pradesh,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),789.0,2021
uttarakhand,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
west bengal,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),2.0,2021
total state(s),offences relating to elections (sec.171-e to 171-i r/w ipc/sll),3036.0,2021
chandigarh,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
d&n haveli and daman & diu,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
delhi,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
jammu & kashmir,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
ladakh,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
lakshadweep,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
puducherry,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),0.0,2021
total ut(s),offences relating to elections (sec.171-e to 171-i r/w ipc/sll),54.0,2021
total all india,offences relating to elections (sec.171-e to 171-i r/w ipc/sll),54.0,2021
andhra pradesh,rash driving on public way,3665.0,2021
arunachal pradesh,rash driving on public way,76.0,2021
assam,rash driving on public way,3792.0,2021
bihar,rash driving on public way,574.0,2021
chhattisgarh,rash driving on public way,884.0,2021
goa,rash driving on public way,160.0,2021
gujarat,rash driving on public way,4944.0,2021
haryana,rash driving on public way,956.0,2021
himachal pradesh,rash driving on public way,537.0,2021
jharkhand,rash driving on public way,480.0,2021
karnataka,rash driving on public way,14634.0,2021
kerala,rash driving on public way,23668.0,2021
madhya pradesh,rash driving on public way,5675.0,2021
maharashtra,rash driving on public way,9803.0,2021
manipur,rash driving on public way,151.0,2021
meghalaya,rash driving on public way,42.0,2021
mizoram,rash driving on public way,6.0,2021
nagaland,rash driving on public way,0.0,2021
odisha,rash driving on public way,1759.0,2021
punjab,rash driving on public way,1022.0,2021
rajasthan,rash driving on public way,2447.0,2021
sikkim,rash driving on public way,78.0,2021
tamil nadu,rash driving on public way,20743.0,2021
telangana,rash driving on public way,1369.0,2021
tripura,rash driving on public way,283.0,2021
uttar pradesh,rash driving on public way,10616.0,2021
uttarakhand,rash driving on public way,199.0,2021
west bengal,rash driving on public way,4423.0,2021
total state(s),rash driving on public way,112986.0,2021
chandigarh,rash driving on public way,29.0,2021
d&n haveli and daman & diu,rash driving on public way,8.0,2021
delhi,rash driving on public way,59.0,2021
jammu & kashmir,rash driving on public way,212.0,2021
ladakh,rash driving on public way,165.0,2021
lakshadweep,rash driving on public way,14.0,2021
puducherry,rash driving on public way,0.0,2021
total ut(s),rash driving on public way,440.0,2021
total all india,rash driving on public way,927.0,2021
andhra pradesh,obstruction on public way (sec.283 ipc),15.0,2021
arunachal pradesh,obstruction on public way (sec.283 ipc),0.0,2021
assam,obstruction on public way (sec.283 ipc),3.0,2021
bihar,obstruction on public way (sec.283 ipc),0.0,2021
chhattisgarh,obstruction on public way (sec.283 ipc),102.0,2021
goa,obstruction on public way (sec.283 ipc),0.0,2021
gujarat,obstruction on public way (sec.283 ipc),20778.0,2021
haryana,obstruction on public way (sec.283 ipc),973.0,2021
himachal pradesh,obstruction on public way (sec.283 ipc),1686.0,2021
jharkhand,obstruction on public way (sec.283 ipc),1.0,2021
karnataka,obstruction on public way (sec.283 ipc),2212.0,2021
kerala,obstruction on public way (sec.283 ipc),2479.0,2021
madhya pradesh,obstruction on public way (sec.283 ipc),254.0,2021
maharashtra,obstruction on public way (sec.283 ipc),18740.0,2021
manipur,obstruction on public way (sec.283 ipc),0.0,2021
meghalaya,obstruction on public way (sec.283 ipc),0.0,2021
mizoram,obstruction on public way (sec.283 ipc),0.0,2021
nagaland,obstruction on public way (sec.283 ipc),0.0,2021
odisha,obstruction on public way (sec.283 ipc),1.0,2021
punjab,obstruction on public way (sec.283 ipc),212.0,2021
rajasthan,obstruction on public way (sec.283 ipc),22.0,2021
sikkim,obstruction on public way (sec.283 ipc),0.0,2021
tamil nadu,obstruction on public way (sec.283 ipc),1830.0,2021
telangana,obstruction on public way (sec.283 ipc),3.0,2021
tripura,obstruction on public way (sec.283 ipc),0.0,2021
uttar pradesh,obstruction on public way (sec.283 ipc),6.0,2021
uttarakhand,obstruction on public way (sec.283 ipc),0.0,2021
west bengal,obstruction on public way (sec.283 ipc),274.0,2021
total state(s),obstruction on public way (sec.283 ipc),49591.0,2021
chandigarh,obstruction on public way (sec.283 ipc),0.0,2021
d&n haveli and daman & diu,obstruction on public way (sec.283 ipc),33.0,2021
delhi,obstruction on public way (sec.283 ipc),0.0,2021
jammu & kashmir,obstruction on public way (sec.283 ipc),8914.0,2021
ladakh,obstruction on public way (sec.283 ipc),0.0,2021
lakshadweep,obstruction on public way (sec.283 ipc),0.0,2021
puducherry,obstruction on public way (sec.283 ipc),2.0,2021
total ut(s),obstruction on public way (sec.283 ipc),22.0,2021
total all india,obstruction on public way (sec.283 ipc),8971.0,2021
andhra pradesh,sale of obscene books/objects (sec.292 & 293),1.0,2021
arunachal pradesh,sale of obscene books/objects (sec.292 & 293),0.0,2021
assam,sale of obscene books/objects (sec.292 & 293),0.0,2021
bihar,sale of obscene books/objects (sec.292 & 293),0.0,2021
chhattisgarh,sale of obscene books/objects (sec.292 & 293),1.0,2021
goa,sale of obscene books/objects (sec.292 & 293),0.0,2021
gujarat,sale of obscene books/objects (sec.292 & 293),9.0,2021
haryana,sale of obscene books/objects (sec.292 & 293),1.0,2021
himachal pradesh,sale of obscene books/objects (sec.292 & 293),0.0,2021
jharkhand,sale of obscene books/objects (sec.292 & 293),0.0,2021
karnataka,sale of obscene books/objects (sec.292 & 293),2.0,2021
kerala,sale of obscene books/objects (sec.292 & 293),1.0,2021
madhya pradesh,sale of obscene books/objects (sec.292 & 293),12.0,2021
maharashtra,sale of obscene books/objects (sec.292 & 293),15.0,2021
manipur,sale of obscene books/objects (sec.292 & 293),2.0,2021
meghalaya,sale of obscene books/objects (sec.292 & 293),2.0,2021
mizoram,sale of obscene books/objects (sec.292 & 293),0.0,2021
nagaland,sale of obscene books/objects (sec.292 & 293),0.0,2021
odisha,sale of obscene books/objects (sec.292 & 293),2.0,2021
punjab,sale of obscene books/objects (sec.292 & 293),0.0,2021
rajasthan,sale of obscene books/objects (sec.292 & 293),0.0,2021
sikkim,sale of obscene books/objects (sec.292 & 293),0.0,2021
tamil nadu,sale of obscene books/objects (sec.292 & 293),0.0,2021
telangana,sale of obscene books/objects (sec.292 & 293),6.0,2021
tripura,sale of obscene books/objects (sec.292 & 293),0.0,2021
uttar pradesh,sale of obscene books/objects (sec.292 & 293),0.0,2021
uttarakhand,sale of obscene books/objects (sec.292 & 293),2.0,2021
west bengal,sale of obscene books/objects (sec.292 & 293),3.0,2021
total state(s),sale of obscene books/objects (sec.292 & 293),59.0,2021
chandigarh,sale of obscene books/objects (sec.292 & 293),0.0,2021
d&n haveli and daman & diu,sale of obscene books/objects (sec.292 & 293),0.0,2021
delhi,sale of obscene books/objects (sec.292 & 293),0.0,2021
jammu & kashmir,sale of obscene books/objects (sec.292 & 293),2.0,2021
ladakh,sale of obscene books/objects (sec.292 & 293),0.0,2021
lakshadweep,sale of obscene books/objects (sec.292 & 293),0.0,2021
puducherry,sale of obscene books/objects (sec.292 & 293),0.0,2021
total ut(s),sale of obscene books/objects (sec.292 & 293),0.0,2021
total all india,sale of obscene books/objects (sec.292 & 293),2.0,2021
andhra pradesh,cruelty by husband or his relatives (sec.498-a ipc),7092.0,2021
arunachal pradesh,cruelty by husband or his relatives (sec.498-a ipc),112.0,2021
assam,cruelty by husband or his relatives (sec.498-a ipc),12950.0,2021
bihar,cruelty by husband or his relatives (sec.498-a ipc),2069.0,2021
chhattisgarh,cruelty by husband or his relatives (sec.498-a ipc),963.0,2021
goa,cruelty by husband or his relatives (sec.498-a ipc),1.0,2021
gujarat,cruelty by husband or his relatives (sec.498-a ipc),2271.0,2021
haryana,cruelty by husband or his relatives (sec.498-a ipc),5755.0,2021
himachal pradesh,cruelty by husband or his relatives (sec.498-a ipc),221.0,2021
jharkhand,cruelty by husband or his relatives (sec.498-a ipc),931.0,2021
karnataka,cruelty by husband or his relatives (sec.498-a ipc),2336.0,2021
kerala,cruelty by husband or his relatives (sec.498-a ipc),4997.0,2021
madhya pradesh,cruelty by husband or his relatives (sec.498-a ipc),7929.0,2021
maharashtra,cruelty by husband or his relatives (sec.498-a ipc),10095.0,2021
manipur,cruelty by husband or his relatives (sec.498-a ipc),18.0,2021
meghalaya,cruelty by husband or his relatives (sec.498-a ipc),21.0,2021
mizoram,cruelty by husband or his relatives (sec.498-a ipc),11.0,2021
nagaland,cruelty by husband or his relatives (sec.498-a ipc),2.0,2021
odisha,cruelty by husband or his relatives (sec.498-a ipc),4889.0,2021
punjab,cruelty by husband or his relatives (sec.498-a ipc),1714.0,2021
rajasthan,cruelty by husband or his relatives (sec.498-a ipc),16949.0,2021
sikkim,cruelty by husband or his relatives (sec.498-a ipc),3.0,2021
tamil nadu,cruelty by husband or his relatives (sec.498-a ipc),875.0,2021
telangana,cruelty by husband or his relatives (sec.498-a ipc),9468.0,2021
tripura,cruelty by husband or his relatives (sec.498-a ipc),355.0,2021
uttar pradesh,cruelty by husband or his relatives (sec.498-a ipc),18375.0,2021
uttarakhand,cruelty by husband or his relatives (sec.498-a ipc),519.0,2021
west bengal,cruelty by husband or his relatives (sec.498-a ipc),19952.0,2021
total state(s),cruelty by husband or his relatives (sec.498-a ipc),130873.0,2021
chandigarh,cruelty by husband or his relatives (sec.498-a ipc),4.0,2021
d&n haveli and daman & diu,cruelty by husband or his relatives (sec.498-a ipc),95.0,2021
delhi,cruelty by husband or his relatives (sec.498-a ipc),6.0,2021
jammu & kashmir,cruelty by husband or his relatives (sec.498-a ipc),4731.0,2021
ladakh,cruelty by husband or his relatives (sec.498-a ipc),501.0,2021
lakshadweep,cruelty by husband or his relatives (sec.498-a ipc),9.0,2021
puducherry,cruelty by husband or his relatives (sec.498-a ipc),3.0,2021
total ut(s),cruelty by husband or his relatives (sec.498-a ipc),12.0,2021
total all india,cruelty by husband or his relatives (sec.498-a ipc),5361.0,2021
andhra pradesh,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),45.0,2021
arunachal pradesh,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),0.0,2021
assam,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),21.0,2021
bihar,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),63.0,2021
chhattisgarh,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),6.0,2021
goa,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),0.0,2021
gujarat,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),11.0,2021
haryana,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),5.0,2021
himachal pradesh,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),4.0,2021
jharkhand,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),0.0,2021
karnataka,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),14.0,2021
kerala,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),5.0,2021
madhya pradesh,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),129.0,2021
maharashtra,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),66.0,2021
manipur,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),13.0,2021
meghalaya,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),3.0,2021
mizoram,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),0.0,2021
nagaland,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),1.0,2021
odisha,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),0.0,2021
punjab,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),1.0,2021
rajasthan,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),1.0,2021
sikkim,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),4.0,2021
tamil nadu,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),137.0,2021
telangana,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),218.0,2021
tripura,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),6.0,2021
uttar pradesh,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),82.0,2021
uttarakhand,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),5.0,2021
west bengal,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),34.0,2021
total state(s),circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),874.0,2021
chandigarh,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),0.0,2021
d&n haveli and daman & diu,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),0.0,2021
delhi,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),1.0,2021
jammu & kashmir,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),3.0,2021
ladakh,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),1.0,2021
lakshadweep,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),1.0,2021
puducherry,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),2.0,2021
total ut(s),circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),0.0,2021
total all india,circulate false/fake news/rumours (sec.505 ipc/sec.505 r/w it act),8.0,2021
andhra pradesh,criminal intimidation (sec.506 r/w other ipc crimes),2591.0,2021
arunachal pradesh,criminal intimidation (sec.506 r/w other ipc crimes),3.0,2021
assam,criminal intimidation (sec.506 r/w other ipc crimes),1538.0,2021
bihar,criminal intimidation (sec.506 r/w other ipc crimes),319.0,2021
chhattisgarh,criminal intimidation (sec.506 r/w other ipc crimes),1989.0,2021
goa,criminal intimidation (sec.506 r/w other ipc crimes),42.0,2021
gujarat,criminal intimidation (sec.506 r/w other ipc crimes),17849.0,2021
haryana,criminal intimidation (sec.506 r/w other ipc crimes),3997.0,2021
himachal pradesh,criminal intimidation (sec.506 r/w other ipc crimes),242.0,2021
jharkhand,criminal intimidation (sec.506 r/w other ipc crimes),118.0,2021
karnataka,criminal intimidation (sec.506 r/w other ipc crimes),2072.0,2021
kerala,criminal intimidation (sec.506 r/w other ipc crimes),1087.0,2021
madhya pradesh,criminal intimidation (sec.506 r/w other ipc crimes),21430.0,2021
maharashtra,criminal intimidation (sec.506 r/w other ipc crimes),348.0,2021
manipur,criminal intimidation (sec.506 r/w other ipc crimes),37.0,2021
meghalaya,criminal intimidation (sec.506 r/w other ipc crimes),173.0,2021
mizoram,criminal intimidation (sec.506 r/w other ipc crimes),39.0,2021
nagaland,criminal intimidation (sec.506 r/w other ipc crimes),18.0,2021
odisha,criminal intimidation (sec.506 r/w other ipc crimes),28072.0,2021
punjab,criminal intimidation (sec.506 r/w other ipc crimes),38.0,2021
rajasthan,criminal intimidation (sec.506 r/w other ipc crimes),41.0,2021
sikkim,criminal intimidation (sec.506 r/w other ipc crimes),3.0,2021
tamil nadu,criminal intimidation (sec.506 r/w other ipc crimes),4252.0,2021
telangana,criminal intimidation (sec.506 r/w other ipc crimes),2240.0,2021
tripura,criminal intimidation (sec.506 r/w other ipc crimes),37.0,2021
uttar pradesh,criminal intimidation (sec.506 r/w other ipc crimes),33145.0,2021
uttarakhand,criminal intimidation (sec.506 r/w other ipc crimes),102.0,2021
west bengal,criminal intimidation (sec.506 r/w other ipc crimes),1526.0,2021
total state(s),criminal intimidation (sec.506 r/w other ipc crimes),123348.0,2021
chandigarh,criminal intimidation (sec.506 r/w other ipc crimes),0.0,2021
d&n haveli and daman & diu,criminal intimidation (sec.506 r/w other ipc crimes),1.0,2021
delhi,criminal intimidation (sec.506 r/w other ipc crimes),0.0,2021
jammu & kashmir,criminal intimidation (sec.506 r/w other ipc crimes),47.0,2021
ladakh,criminal intimidation (sec.506 r/w other ipc crimes),42.0,2021
lakshadweep,criminal intimidation (sec.506 r/w other ipc crimes),1.0,2021
puducherry,criminal intimidation (sec.506 r/w other ipc crimes),3.0,2021
total ut(s),criminal intimidation (sec.506 r/w other ipc crimes),0.0,2021
total all india,criminal intimidation (sec.506 r/w other ipc crimes),94.0,2021
andhra pradesh,insult to the modesty of women (sec.509 ipc),2370.0,2021
arunachal pradesh,insult to the modesty of women (sec.509 ipc),10.0,2021
assam,insult to the modesty of women (sec.509 ipc),184.0,2021
bihar,insult to the modesty of women (sec.509 ipc),1.0,2021
chhattisgarh,insult to the modesty of women (sec.509 ipc),238.0,2021
goa,insult to the modesty of women (sec.509 ipc),20.0,2021
gujarat,insult to the modesty of women (sec.509 ipc),7.0,2021
haryana,insult to the modesty of women (sec.509 ipc),290.0,2021
himachal pradesh,insult to the modesty of women (sec.509 ipc),94.0,2021
jharkhand,insult to the modesty of women (sec.509 ipc),6.0,2021
karnataka,insult to the modesty of women (sec.509 ipc),71.0,2021
kerala,insult to the modesty of women (sec.509 ipc),504.0,2021
madhya pradesh,insult to the modesty of women (sec.509 ipc),250.0,2021
maharashtra,insult to the modesty of women (sec.509 ipc),1038.0,2021
manipur,insult to the modesty of women (sec.509 ipc),16.0,2021
meghalaya,insult to the modesty of women (sec.509 ipc),24.0,2021
mizoram,insult to the modesty of women (sec.509 ipc),0.0,2021
nagaland,insult to the modesty of women (sec.509 ipc),1.0,2021
odisha,insult to the modesty of women (sec.509 ipc),838.0,2021
punjab,insult to the modesty of women (sec.509 ipc),39.0,2021
rajasthan,insult to the modesty of women (sec.509 ipc),73.0,2021
sikkim,insult to the modesty of women (sec.509 ipc),0.0,2021
tamil nadu,insult to the modesty of women (sec.509 ipc),32.0,2021
telangana,insult to the modesty of women (sec.509 ipc),775.0,2021
tripura,insult to the modesty of women (sec.509 ipc),1.0,2021
uttar pradesh,insult to the modesty of women (sec.509 ipc),27.0,2021
uttarakhand,insult to the modesty of women (sec.509 ipc),13.0,2021
west bengal,insult to the modesty of women (sec.509 ipc),424.0,2021
total state(s),insult to the modesty of women (sec.509 ipc),7346.0,2021
chandigarh,insult to the modesty of women (sec.509 ipc),4.0,2021
d&n haveli and daman & diu,insult to the modesty of women (sec.509 ipc),6.0,2021
delhi,insult to the modesty of women (sec.509 ipc),0.0,2021
jammu & kashmir,insult to the modesty of women (sec.509 ipc),417.0,2021
ladakh,insult to the modesty of women (sec.509 ipc),10.0,2021
lakshadweep,insult to the modesty of women (sec.509 ipc),1.0,2021
puducherry,insult to the modesty of women (sec.509 ipc),1.0,2021
total ut(s),insult to the modesty of women (sec.509 ipc),3.0,2021
total all india,insult to the modesty of women (sec.509 ipc),442.0,2021
andhra pradesh,murder (sec.302 ipc),925.0,2022
arunachal pradesh,murder (sec.302 ipc),56.0,2022
assam,murder (sec.302 ipc),1072.0,2022
bihar,murder (sec.302 ipc),2930.0,2022
chhattisgarh,murder (sec.302 ipc),1013.0,2022
goa,murder (sec.302 ipc),44.0,2022
gujarat,murder (sec.302 ipc),959.0,2022
haryana,murder (sec.302 ipc),1020.0,2022
himachal pradesh,murder (sec.302 ipc),85.0,2022
jharkhand,murder (sec.302 ipc),1550.0,2022
karnataka,murder (sec.302 ipc),1404.0,2022
kerala,murder (sec.302 ipc),334.0,2022
madhya pradesh,murder (sec.302 ipc),1978.0,2022
maharashtra,murder (sec.302 ipc),2295.0,2022
manipur,murder (sec.302 ipc),47.0,2022
meghalaya,murder (sec.302 ipc),72.0,2022
mizoram,murder (sec.302 ipc),31.0,2022
nagaland,murder (sec.302 ipc),21.0,2022
odisha,murder (sec.302 ipc),1379.0,2022
punjab,murder (sec.302 ipc),670.0,2022
rajasthan,murder (sec.302 ipc),1834.0,2022
sikkim,murder (sec.302 ipc),9.0,2022
tamil nadu,murder (sec.302 ipc),1690.0,2022
telangana,murder (sec.302 ipc),937.0,2022
tripura,murder (sec.302 ipc),109.0,2022
uttar pradesh,murder (sec.302 ipc),3491.0,2022
uttarakhand,murder (sec.302 ipc),187.0,2022
west bengal,murder (sec.302 ipc),1696.0,2022
total state(s),murder (sec.302 ipc),27838.0,2022
chandigarh,murder (sec.302 ipc),7.0,2022
d&n haveli and daman & diu,murder (sec.302 ipc),18.0,2022
delhi,murder (sec.302 ipc),16.0,2022
jammu & kashmir,murder (sec.302 ipc),509.0,2022
ladakh,murder (sec.302 ipc),99.0,2022
lakshadweep,murder (sec.302 ipc),5.0,2022
puducherry,murder (sec.302 ipc),0.0,2022
total ut(s),murder (sec.302 ipc),30.0,2022
total all india,murder (sec.302 ipc),684.0,2022
andhra pradesh,culpable homicide not amounting to murder (sec. 304 ipc),128.0,2022
arunachal pradesh,culpable homicide not amounting to murder (sec. 304 ipc),2.0,2022
assam,culpable homicide not amounting to murder (sec. 304 ipc),58.0,2022
bihar,culpable homicide not amounting to murder (sec. 304 ipc),111.0,2022
chhattisgarh,culpable homicide not amounting to murder (sec. 304 ipc),50.0,2022
goa,culpable homicide not amounting to murder (sec. 304 ipc),4.0,2022
gujarat,culpable homicide not amounting to murder (sec. 304 ipc),125.0,2022
haryana,culpable homicide not amounting to murder (sec. 304 ipc),78.0,2022
himachal pradesh,culpable homicide not amounting to murder (sec. 304 ipc),11.0,2022
jharkhand,culpable homicide not amounting to murder (sec. 304 ipc),57.0,2022
karnataka,culpable homicide not amounting to murder (sec. 304 ipc),88.0,2022
kerala,culpable homicide not amounting to murder (sec. 304 ipc),94.0,2022
madhya pradesh,culpable homicide not amounting to murder (sec. 304 ipc),185.0,2022
maharashtra,culpable homicide not amounting to murder (sec. 304 ipc),245.0,2022
manipur,culpable homicide not amounting to murder (sec. 304 ipc),1.0,2022
meghalaya,culpable homicide not amounting to murder (sec. 304 ipc),3.0,2022
mizoram,culpable homicide not amounting to murder (sec. 304 ipc),11.0,2022
nagaland,culpable homicide not amounting to murder (sec. 304 ipc),6.0,2022
odisha,culpable homicide not amounting to murder (sec. 304 ipc),38.0,2022
punjab,culpable homicide not amounting to murder (sec. 304 ipc),262.0,2022
rajasthan,culpable homicide not amounting to murder (sec. 304 ipc),79.0,2022
sikkim,culpable homicide not amounting to murder (sec. 304 ipc),0.0,2022
tamil nadu,culpable homicide not amounting to murder (sec. 304 ipc),86.0,2022
telangana,culpable homicide not amounting to murder (sec. 304 ipc),256.0,2022
tripura,culpable homicide not amounting to murder (sec. 304 ipc),0.0,2022
uttar pradesh,culpable homicide not amounting to murder (sec. 304 ipc),1240.0,2022
uttarakhand,culpable homicide not amounting to murder (sec. 304 ipc),43.0,2022
west bengal,culpable homicide not amounting to murder (sec. 304 ipc),234.0,2022
total state(s),culpable homicide not amounting to murder (sec. 304 ipc),3495.0,2022
chandigarh,culpable homicide not amounting to murder (sec. 304 ipc),3.0,2022
